Location ID	Aquifer	Latitude	Longitude	Ground Elevation	Geologic Unit Code	Well Installation Date	Total Well Depth [ft]	Well Diameter [in]	Screen Top [ft]	Screen Bottom [ft]	Comments	WELL_COMPLETION_REPORT_URL	Location Type	Monitoring Area	Watershed	Well Status	Inactive Date	TOC Elevation	LWA Notes	Source	Max	Max Date	Last	Last Date	Max Hex	Max Date Hex	Last Hex	Last Date Hex	Length	Active	Exceedance	Substantial Data
R-22 S1	Regional	35.82925	-106.23344	6650.5	Tb4	NULL	NULL	NULL	872.3	914.200	NULL, NULL, Location info taken from Brass cap survey data from R-22 WCR., Location info taken from Brass cap survey data from R-22 WCR., original x, y = 1645327, 1757112	NULL	NULL	TA-54	Pajarito	NULL	NULL	[84]	Ground Elevation updated from MW	Well Info	31.4	2005-06-27	2.8152	2009-07-02	No Data	No Data	No Data	No Data	64		Exceedance	Substantial
R-22 S2	Regional	35.82925	-106.23344	6650.5	Tb4	NULL	NULL	NULL	947	988.900	NULL, NULL, original x, y = 1645327, 1757112, Location info taken from Brass cap survey data from R-22 WCR., Location info taken from Brass cap survey data from R-22 WCR.	NULL	NULL	TA-54	Pajarito	NULL	NULL	[84]	Ground Elevation updated from MW	Well Info	20.1	2001-12-03	3.9	2008-12-18	No Data	No Data	No Data	No Data	39		Exceedance	Substantial
R-22 S3	Regional	35.82925	-106.23344	6650.5	Tcar	NULL	NULL	NULL	1272.2	1278.900	NULL, NULL, original x, y = 1645327, 1757112, Location info taken from Brass cap survey data from R-22 WCR., Location info taken from Brass cap survey data from R-22 WCR.	NULL	NULL	TA-54	Pajarito	NULL	NULL	[84]	Ground Elevation updated from MW	Well Info	40.0	2001-06-21	5.8	2009-02-27	No Data	No Data	No Data	No Data	41		Exceedance	Substantial
R-22 S4	Regional	35.82925	-106.23344	6650.5	Tb2	NULL	NULL	NULL	1378.2	1384.900	NULL, NULL, original x, y = 1645327, 1757112, Location info taken from Brass cap survey data from R-22 WCR., Location info taken from Brass cap survey data from R-22 WCR.	NULL	NULL	TA-54	Pajarito	NULL	NULL	[84]	Ground Elevation updated from MW	Well Info	10.4	2007-03-22	6.303	2009-02-26	No Data	No Data	No Data	No Data	34		Exceedance	Substantial
R-22 S5	Regional	35.82925	-106.23344	6650.5	Tcar	NULL	NULL	NULL	1447.3	1452.300	NULL, NULL, original x, y = 1645327, 1757112, Location info taken from Brass cap survey data from R-22 WCR., Location info taken from Brass cap survey data from R-22 WCR.	NULL	NULL	TA-54	Pajarito	NULL	NULL	[84]	Ground Elevation updated from MW	Well Info	17.1589	2009-05-17	5.3768	2009-05-26	No Data	No Data	No Data	No Data	106		Exceedance	Substantial
R-23	Regional	35.8239	-106.22471	6527.75	Tpt	2002-10-02 00:00:00	886.30	4.5	816	873.200	NULL, NULL, Brass Monument location, Brass Monument location	NULL	NULL	TA-54	Mortendad	A	NULL	[84]	Ground Elevation updated from MW	Well Info	20.1	2009-02-25	3.6	2019-10-23	No Data	No Data	No Data	No Data	67	Active	Exceedance	Substantial
R-23i OB	Intermediate	35.82385	-106.22476	6527.880	NULL	NULL	NULL	NULL	NULL	NULL	Brass Cap location Kleinfelder survey, NULL, Brass Cap location Kleinfelder survey, Brass Cap location Kleinfelder survey	NULL	MON	TA-54	Mortendad	NULL	NULL	[84]	Aquifer updated from MW	Well Info	2.1	2005-10-20	1.2	2005-10-31	No Data	No Data	No Data	No Data	2			
R-23i PZ-1	NULL	35.82385	-106.22476	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL, NULL	NULL	NULL	TA-54	Mortendad	NULL	NULL	[84]		Well Info	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	0			
R-23i S1	Intermediate	35.82385	-106.22476	6527.88	Tb4	NULL	NULL	NULL	400.3	420.000	NULL, NULL, 4.5 inch casing. This corresponds to LANL's R-23i S2, Brass Cap location Kleinfelder survey, Brass Cap location Kleinfelder survey	NULL	NULL	TA-54	Mortendad	NULL	NULL	[84]	Ground Elevation updated from MW	Well Info	18.0	2009-12-03	2.11	2015-10-26	No Data	No Data	No Data	No Data	41	Active	Exceedance	Substantial
R-23i S2	Intermediate	35.82385	-106.22476	6527.88	Tb4	NULL	NULL	NULL	470.2	480.100	NULL, NULL, 4.5 inch casing. This corresponds to LANL's R-23i S3, Brass Cap location Kleinfelder survey, Brass Cap location Kleinfelder survey	NULL	NULL	TA-54	Mortendad	NULL	NULL	[84]	Ground Elevation updated from MW	Well Info	4.05	2010-06-17	3.2	2010-10-18	0.3	2006-10-03	0.3	2006-10-03	54	Active		Substantial
R-23i S3	Intermediate	35.82385	-106.22476	6527.880	Tb4	NULL	NULL	NULL	524	547.000	Brass Cap location Kleinfelder survey, NULL, Brass Cap location Kleinfelder survey, Brass Cap location Kleinfelder survey	NULL	MON	TA-54	Mortendad	NULL	NULL	[84]		Well Info	82.4	2006-10-11	2.23	2011-10-26	0.7	2006-10-11	0.7	2006-10-11	55	Active	Exceedance	Substantial
R-24	Regional	35.88551	-106.23941	6547.38	Tsf	2005-09-12 00:00:00	861.00	4.46	825	848.000	NULL, NULL, Kleinfelder survey Brass Cap location, Kleinfelder survey Brass Cap location, Brass cap	NULL	NULL	General	Los Alamos	A	NULL	[84]	Ground Elevation updated from MW	Well Info	7.1	2005-09-20	4.73	2019-06-14	No Data	No Data	No Data	No Data	32	Active		Substantial
R-28	Regional	35.86015	-106.25482	6728.61	Tpf	2003-12-17 00:00:00	980.30	4.5	934.3	958.100	NULL, NULL, original x, y, z = 1638357.25, 1768449.74, 6756, Location info taken from Brass cap monument survey data from R-28 WCR., Location info taken from Brass cap monument survey data from R-28 WCR.	NULL	NULL	Chromium	Mortendad	A	NULL	[84]	Ground Elevation updated from MW	Well Info	605.0	2017-02-07	9.83	2018-11-02	443.0	2006-04-19	428.587	2008-05-14	164	Active	Exceedance	Substantial
R-3	Regional	35.87179	-106.2209	6395.88	Tsf	2010-06-21 00:00:00	1006.80	5 in	974.5	995.000	NULL, NULL, Brass cap survey location, Planned CY05 Location, Brass cap survey location	NULL	NULL	General	Los Alamos	A	NULL	[84]	Ground Elevation updated from MW, Geologic Unit Code updated from MW, Well Diameter [in] updated from MW	Well Info	27.7622	2010-05-12	5.02	2016-06-06	No Data	No Data	No Data	No Data	50	Active	Exceedance	Substantial
R-32 OB	Regional	35.83095	-106.24872	6637.630	NULL	NULL	NULL	NULL	NULL	NULL	Location info taken from Brass cap monument survey data from R-32 WCR., NULL, Location info taken from Brass cap monument survey data from R-32 WCR., Location info taken from Brass cap monument survey data from R-32 WCR.	NULL	MON	TA-54	Pajarito	NULL	NULL	[84]	Aquifer updated from MW	Well Info	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	0			
R-32 S1	Regional	35.83095	-106.24872	6637.63	Tpt	NULL	NULL	NULL	867.5	875.200	NULL, NULL, Location info taken from Brass cap monument survey data from R-32 WCR., Location info taken from Brass cap monument survey data from R-32 WCR.	NULL	NULL	TA-54	Pajarito	NULL	NULL	[84]	Ground Elevation updated from MW	Well Info	24.3	2007-03-26	1.26	2012-10-19	No Data	No Data	No Data	No Data	71	Active	Exceedance	Substantial
R-32 S2	Regional	35.83095	-106.24872	6637.630	Tpf	NULL	NULL	NULL	931.8	934.900	Location info taken from Brass cap monument survey data from R-32 WCR., NULL, Location info taken from Brass cap monument survey data from R-32 WCR., Location info taken from Brass cap monument survey data from R-32 WCR.	NULL	MON	TA-54	Pajarito	NULL	NULL	[84]		Well Info	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	0			
R-32 S3	Regional	35.83095	-106.24872	6637.630	Tpf	NULL	NULL	NULL	972.9	980.600	Location info taken from Brass cap monument survey data from R-32 WCR., NULL, Location info taken from Brass cap monument survey data from R-32 WCR., Location info taken from Brass cap monument survey data from R-32 WCR.	NULL	MON	TA-54	Pajarito	NULL	NULL	[84]		Well Info	10.4	2006-08-30	2.4	2007-07-06	No Data	No Data	No Data	No Data	22		Exceedance	Substantial
R-33 S1	Regional	35.86062	-106.27368	6853.33	Tpp	NULL	NULL	NULL	995.5	1018.500	NULL, NULL, Location on mesa top near PM-5, Location info taken from Brass cap monument survey data from R-33 WCR., Location info taken from Brass cap monument survey data from R-33 WCR.	NULL	NULL	Chromium	Mortendad	NULL	NULL	[84]	Ground Elevation updated from MW	Well Info	12.3	2005-09-14	9.04	2020-01-07	5.98	2018-05-09	5.98	2018-05-09	107	Active	Exceedance	Substantial
R-33 S2	Regional	35.86062	-106.27368	6853.33	Tpp	NULL	NULL	NULL	1112.4	1122.300	NULL, NULL, Location on mesa top near PM-5, Location info taken from Brass cap monument survey data from R-33 WCR., Location info taken from Brass cap monument survey data from R-33 WCR.	NULL	NULL	Chromium	Mortendad	NULL	NULL	[84]	Ground Elevation updated from MW	Well Info	8.9	2007-11-19	8.81	2020-01-07	6.03	2018-05-09	6.03	2018-05-09	111	Active	Exceedance	Substantial
R-34	Regional	35.84825	-106.23927	6629.99	Tpp	2004-09-10 00:00:00	920.70	4.5	883.7	906.600	NULL, R-34 completed depth is 920.7 ft from the completion report, Figure 7.2-1., San I Property., Location info taken from Brass cap monument survey data from R-34 WCR., Location info taken from Brass cap monument survey data from R-34 WCR.	NULL	NULL	General	Mortendad	A	NULL	[84]	Ground Elevation updated from MW	Well Info	11.0	2006-01-31	4.57	2019-11-13	5.6	2006-01-31	3.66108	2008-05-28	103	Active	Exceedance	Substantial
R-35a	Regional	35.86276	-106.24355	6623.06	Tsfu	2007-06-22 00:00:00	1086.20	4.5	1013.1	1062.200	NULL, NULL, Brass monument survey  Resurvey 02/10/09, ER GIS, Brass monument survey  Resurvey 02/10/09	NULL	NULL	Chromium	Sandia	A	NULL	[84]	Ground Elevation updated from MW	Well Info	29.2	2010-02-11	4.95	2020-02-18	3.66	2018-05-11	3.45	2019-05-07	102	Active	Exceedance	Substantial
R-35b	Regional	35.8628	-106.24386	6625.21	Tpf	2007-07-11 00:00:00	872.20	4.5	825.4	848.500	NULL, NULL, Brass monument survey  resurvey 02/10/09, Brass monument survey  resurvey 02/10/09, ER GIS	NULL	NULL	Chromium	Sandia	A	NULL	[84]	Ground Elevation updated from MW	Well Info	7.44	2016-05-02	4.65	2020-02-13	4.4	2018-05-11	4.07	2019-05-07	95	Active		Substantial
R-36	Regional	35.85844	-106.23822	6591.37	Tsfu	2008-02-12 00:00:00	803.70	4.5	766.9	789.900	NULL, Preliminary data // ref elev is brass cap shown in WCR: 6589.91, Brass cap location resurvey of 2/10/09, Brass cap location resurvey of 2/10/09	NULL	NULL	Chromium	Sandia	A	NULL	[84]	Ground Elevation updated from MW	Well Info	12.2	2008-05-12	6.04	2020-01-14	4.76	2018-05-11	4.33	2019-05-08	112	Active	Exceedance	Substantial
R-37 S1	Intermediate	35.84437	-106.25873	6870.59	Tpf	NULL	NULL	NULL	929.3	950.000	NULL, NULL, Brass monument location, Brass monument location	NULL	NULL	TA-54	Mortendad	NULL	NULL	[84]	Ground Elevation updated from MW	Well Info	3.84	2011-10-28	0.92	2018-10-22	No Data	No Data	No Data	No Data	36	Active		Substantial
R-37 S2	Regional	35.84437	-106.25873	6870.59	Tpf	NULL	NULL	NULL	1026	1046.600	NULL, NULL, Brass monument location, Brass monument location	NULL	NULL	TA-54	Mortendad	NULL	NULL	[84]	Ground Elevation updated from MW	Well Info	21.5	2010-10-14	3.26	2019-10-17	No Data	No Data	No Data	No Data	34	Active	Exceedance	Substantial
R-38	Regional	35.83783	-106.24804	6668.58	Tpf	2008-12-07 00:00:00	853.40	5	821.2	831.200	NULL, NULL, Brass cap location, Brass cap location	NULL	NULL	TA-54	Mortendad	A	NULL	[84]	Ground Elevation updated from MW	Well Info	11.9	2009-02-06	2.76	2015-10-19	No Data	No Data	No Data	No Data	33	Active	Exceedance	Substantial
R-39	Regional	35.82754	-106.23455	6580.86	Tpf	2008-11-24 00:00:00	875.60	5	859	869.000	NULL, NULL, Brass cap location, Brass cap location	NULL	NULL	TA-54	Pajarito	A	NULL	[84]	Ground Elevation updated from MW	Well Info	4.57	2010-06-02	3.75	2017-10-25	No Data	No Data	No Data	No Data	35	Active		Substantial
R-3i	Intermediate	35.87179	-106.22037	6390.15	Tb4	2005-08-16 00:00:00	220.34	2 in	215.2	220.000	NULL, New hole based on R-3 drilling activities, Brass monument survey from R-3i WCR, Brass monument survey from R-3i WCR, Brass monument survey from R-3i WCR	NULL	NULL	General	Los Alamos	A	NULL	[84]	Ground Elevation updated from MW, Geologic Unit Code updated from MW, Well Diameter [in] updated from MW	Well Info	3.9425	2007-01-11	2.85	2016-06-02	0.3	2006-08-10	0.3	2006-08-10	28	Active		Substantial
R-3i OB	Intermediate	35.87179	-106.22037	6390.150	NULL	NULL	NULL	NULL	NULL	NULL	Brass monument survey from R-3i WCR, NULL, Brass monument survey from R-3i WCR, Brass monument survey from R-3i WCR	NULL	MON	General	Los Alamos	NULL	NULL	[84]	Aquifer updated from MW	Well Info	No Detect Data	No Detect Data	No Detect Data	No Detect Data	No Data	No Data	No Data	No Data	5			Substantial
R-4	Regional	35.8826	-106.25381	6577.49	Tp	2004-01-06 00:00:00	840.00	4.5 in	792.9	816.000	NULL, NULL, Inactive emergency landing strip in Pueblo Canyon; TA-74. Location info taken from Brass cap monument survey data from R-4 WCR., Inactive emergency landing strip in Pueblo Canyon; TA-74. Location info taken from Brass cap monument survey data from R-4 WCR.	NULL	NULL	General	Los Alamos	A	NULL	[84]	Ground Elevation updated from MW, Geologic Unit Code updated from MW, Well Diameter [in] updated from MW	Well Info	8.05	2009-07-16	3.78	2019-06-13	3.4	2006-02-28	3.4	2006-02-28	36	Active	Exceedance	Substantial
R-4 OB	Regional	35.8826	-106.25381	6577.490	NULL	NULL	NULL	NULL	NULL	NULL	Inactive emergency landing strip in Pueblo Canyon; TA-74. Location info taken from Brass cap monument survey data from R-4 WCR., NULL, Inactive emergency landing strip in Pueblo Canyon; TA-74. Location info taken from Brass cap monument survey data from R-4 WCR., Inactive emergency landing strip in Pueblo Canyon; TA-74. Location info taken from Brass cap monument survey data from R-4 WCR.	NULL	MON	General	Los Alamos	NULL	NULL	[84]	Aquifer updated from MW	Well Info	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	0			
R-40	NULL	35.83939	-106.26278	6719.240	NULL	2009-01-05 00:00:00	895.00	5	NULL	NULL	Brass cap location, Dual screen 5, Brass cap location, Brass cap location	NULL	MON	TA-54	Pajarito	A	NULL	[84]		Well Info	6.1709	2009-04-24	2.5285	2009-04-28	No Data	No Data	No Data	No Data	14			Substantial
R-40 S1	Intermediate	35.83939	-106.26278	6719.24	Tb4	NULL	NULL	NULL	751.59	785.060	NULL, NULL, Brass cap location, Brass cap location	NULL	NULL	TA-54	Pajarito	NULL	NULL	[84]	Ground Elevation updated from MW	Well Info	5.55	2009-12-04	0.843	2019-04-12	No Data	No Data	No Data	No Data	21	Active		Substantial
R-40 S2	Regional	35.83939	-106.26278	6719.24	Tpf	NULL	NULL	NULL	849.27	870.000	NULL, NULL, Brass cap location, Brass cap location	NULL	NULL	TA-54	Pajarito	NULL	NULL	[84]	Ground Elevation updated from MW	Well Info	5.45	2010-02-23	3.05	2017-11-02	No Data	No Data	No Data	No Data	31	Active		Substantial
R-40 Si	Intermediate	35.83939	-106.26278	6719.240	Tb4	NULL	NULL	NULL	649.67	669.020	Brass cap location, NULL, Brass cap location, Brass cap location	NULL	MON	TA-54	Pajarito	NULL	NULL	[84]		Well Info	5.6789	2010-06-17	2.63	2013-12-11	No Data	No Data	No Data	No Data	47	Active		Substantial
R-40i	NULL	35.83937	-106.26278	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL, NULL	NULL	NULL	TA-54	Pajarito	NULL	NULL	[84]		Well Info	No Detect Data	No Detect Data	No Detect Data	No Detect Data	No Data	No Data	No Data	No Data	1			
R-41	NULL	35.83099	-106.23381	6660.530	NULL	2009-03-19 00:00:00	997.10	5	NULL	NULL	Brass cap location, NULL, Brass cap location, Brass cap location	NULL	MON	TA-54	Mortendad	A	NULL	[84]		Well Info	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	0			
R-41 S1	Intermediate	35.83099	-106.23381	6660.530	Tsf	NULL	NULL	NULL	928	937.700	Brass cap location, NULL, Brass cap location, Brass cap location	NULL	MON	TA-54	Mortendad	NULL	NULL	[84]		Well Info	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	0			
R-41 S2	Regional	35.83099	-106.23381	6660.53	Tpt	NULL	NULL	NULL	965.3	975.000	NULL, NULL, Brass cap location, Brass cap location	NULL	NULL	TA-54	Mortendad	NULL	NULL	[84]	Ground Elevation updated from MW	Well Info	6.66	2010-06-09	3.6	2019-10-17	No Data	No Data	No Data	No Data	34	Active		Substantial
R-42	Regional	35.86129	-106.25914	6759.02	Tsfuv	2008-08-27 00:00:00	973.50	5	931.8	952.900	NULL, NULL, Brass Monument, Brass Monument	NULL	NULL	Chromium	Mortendad	A	NULL	[84]	Ground Elevation updated from MW	Well Info	1270.0	2010-11-10	793.0	2017-07-28	No Data	No Data	No Data	No Data	66	Active	Exceedance	Substantial
R-43	NULL	35.8636	-106.26073	6732.650	NULL	2008-10-17 00:00:00	990.40	5	NULL	NULL	Brass Cap location, Dual screen completion, Brass Cap location, Brass Cap location	NULL	MON	Chromium	Sandia	A	NULL	[84]		Well Info	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	0			
R-43 S1	Regional	35.8636	-106.26073	6732.65	Tsfu	NULL	NULL	NULL	903.9	924.600	NULL, NULL, Brass Cap location, Brass Cap location	NULL	NULL	Chromium	Sandia	NULL	NULL	[84]	Ground Elevation updated from MW	Well Info	223.0	2019-11-14	215.0	2020-01-09	205.0	2019-05-10	205.0	2019-05-10	83	Active	Exceedance	Substantial
R-43 S2	Regional	35.8636	-106.26073	6732.65	Tsfu	NULL	NULL	NULL	969.1	979.100	NULL, NULL, Brass Cap location, Brass Cap location	NULL	NULL	Chromium	Sandia	NULL	NULL	[84]	Ground Elevation updated from MW	Well Info	35.2	2020-01-09	35.2	2020-01-09	20.6	2018-05-17	20.6	2018-05-17	102	Active	Exceedance	Substantial
R-44 S1	Regional	35.85672	-106.2512	6714.91	Tpf	NULL	NULL	NULL	895	905.000	NULL, NULL, Brass cap location, Brass cap location	NULL	NULL	Chromium	Mortendad	NULL	NULL	[84]	Ground Elevation updated from MW	Well Info	21.8	2016-05-03	5.13	2020-02-20	12.5	2018-05-16	5.57	2019-05-15	97	Active	Exceedance	Substantial
R-44 S2	Regional	35.85672	-106.2512	6714.91	Tpf	NULL	NULL	NULL	985.3	995.200	NULL, NULL, Brass cap location, Brass cap location	NULL	NULL	Chromium	Mortendad	NULL	NULL	[84]	Ground Elevation updated from MW	Well Info	16.8	2010-02-10	5.52	2020-02-20	7.01	2018-05-16	7.01	2018-05-16	105	Active	Exceedance	Substantial
R-45 S1	Regional	35.85921	-106.25056	6704.02	Tpf	NULL	NULL	NULL	880	890.000	NULL, NULL, Brass cap location, Brass cap location	NULL	NULL	Chromium	Mortendad	NULL	NULL	[84]	Ground Elevation updated from MW	Well Info	50.7	2017-12-18	23.8	2020-02-28	42.8	2018-05-16	32.9	2019-05-15	93	Active	Exceedance	Substantial
R-45 S2	Regional	35.85921	-106.25056	6704.02	Tjfp	NULL	NULL	NULL	974.9	994.900	NULL, NULL, Brass cap location, Brass cap location	NULL	NULL	Chromium	Mortendad	NULL	NULL	[84]	Ground Elevation updated from MW	Well Info	42.3	2017-10-31	38.1	2020-02-28	24.2	2018-05-16	24.2	2018-05-16	88	Active	Exceedance	Substantial
R-46	Regional	35.85966	-106.29382	7213.33	Tpf	2009-02-26 00:00:00	1382.2	5	1340	1360.700	NULL, NULL, Brass cap location, Brass cap location	NULL	NULL	MDA C	Mortendad	A	NULL	[84]	Ground Elevation updated from MW	Well Info	10.7	2009-05-13	5.33	2019-11-21	No Data	No Data	No Data	No Data	39	Active	Exceedance	Substantial
R-49	NULL	35.8273	-106.23825	6584.540	NULL	2009-06-01 00:00:00	949.30	5	NULL	NULL	Brass cap location, NULL, Brass cap location, Brass cap location	NULL	MON	TA-54	Pajarito	A	NULL	[84]		Well Info	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	0			
R-49 S1	Regional	35.8273	-106.23825	6584.54	Tb4	NULL	NULL	NULL	845	855.000	NULL, NULL, Brass cap location, Brass cap location, Coordinates supplied by Dave Broxton	NULL	NULL	TA-54	Pajarito	NULL	NULL	[84]	Ground Elevation updated from MW	Well Info	7.82	2009-12-07	2.39	2015-10-22	No Data	No Data	No Data	No Data	43	Active	Exceedance	Substantial
R-49 S2	Regional	35.8273	-106.23825	6584.54	Tpt	NULL	NULL	NULL	905.6	926.400	NULL, NULL, Coordinates supplied by Dave Broxton, Brass cap location, Brass cap location	NULL	NULL	TA-54	Pajarito	NULL	NULL	[84]	Ground Elevation updated from MW	Well Info	4.89	2010-06-09	2.48	2015-10-22	No Data	No Data	No Data	No Data	31	Active		Substantial
R-5	NULL	35.87307	-106.22877	6472.600	NULL	2001-05-23 00:00:00	884.00	4.5	NULL	NULL	Location info taken from Brass cap monument survey data from R-5 WCR., NULL, Location info taken from Brass cap monument survey data from R-5 WCR., Location info taken from Brass cap monument survey data from R-5 WCR.	NULL	MON	TA-21	Los Alamos	A	NULL	[84]		Well Info	4.6	2001-11-12	4.6	2001-11-12	No Data	No Data	No Data	No Data	2			
R-5 OB	Intermediate	35.87307	-106.22877	6472.6	NULL	NULL	NULL	NULL	NULL	NULL	NULL, NULL, Location info taken from Brass cap monument survey data from R-5 WCR., Location info taken from Brass cap monument survey data from R-5 WCR.	NULL	NULL	TA-21	Los Alamos	NULL	NULL	[84]	Aquifer updated from MW, Ground Elevation updated from MW	Well Info	538.0	2001-05-12	151.0	2001-05-12	No Data	No Data	No Data	No Data	4		Exceedance	Substantial
R-5 S1	Intermediate	35.87307	-106.22877	6472.600	Tp	NULL	NULL	NULL	326.4	331.500	Location info taken from Brass cap monument survey data from R-5 WCR., NULL, Location info taken from Brass cap monument survey data from R-5 WCR., Location info taken from Brass cap monument survey data from R-5 WCR.	NULL	MON	TA-21	Los Alamos	NULL	NULL	[84]		Well Info	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	0			
R-5 S2	Intermediate	35.87307	-106.22877	6472.6	Tp	NULL	NULL	NULL	372.8	388.800	NULL, NULL, Location info taken from Brass cap monument survey data from R-5 WCR., Location info taken from Brass cap monument survey data from R-5 WCR., Original x, y = 1646709, 1773061	NULL	NULL	TA-21	Los Alamos	NULL	NULL	[84]	Ground Elevation updated from MW	Well Info	8.59	2011-03-09	4.11	2016-08-23	No Data	No Data	No Data	No Data	26	Active	Exceedance	Substantial
R-5 S3	Regional	35.87307	-106.22877	6472.6	Tsf	NULL	NULL	NULL	676.9	720.300	NULL, NULL, Location info taken from Brass cap monument survey data from R-5 WCR., Original x, y = 1646709, 1773061, Location info taken from Brass cap monument survey data from R-5 WCR.	NULL	NULL	TA-21	Los Alamos	NULL	NULL	[84]	Ground Elevation updated from MW	Well Info	17.1	2007-04-18	7.84	2016-08-24	No Data	No Data	No Data	No Data	28	Active	Exceedance	Substantial
R-5 S4	Regional	35.87307	-106.22877	6472.6	Tsfb	NULL	NULL	NULL	858.7	863.700	NULL, NULL, Location info taken from Brass cap monument survey data from R-5 WCR., Location info taken from Brass cap monument survey data from R-5 WCR., Original x, y = 1646709, 1773061	NULL	NULL	TA-21	Los Alamos	NULL	NULL	[84]	Ground Elevation updated from MW	Well Info	7.7584	2008-01-10	6.58	2011-03-09	No Data	No Data	No Data	No Data	22		Exceedance	Substantial
R-50 S1	Regional	35.85666	-106.25591	6904.11	Tpf	NULL	NULL	NULL	1077	1087.000	NULL, NULL, Brass cap location, Brass Cap location, Brass Cap location	NULL	NULL	Chromium	Mortendad	NULL	NULL	[84]	Ground Elevation updated from MW	Well Info	150.0	2017-10-26	26.4	2020-03-04	129.0	2018-05-14	53.2	2019-05-09	105	Active	Exceedance	Substantial
R-50 S2	Regional	35.85666	-106.25591	6904.11	Tsfu	NULL	NULL	NULL	1185	1205.600	NULL, NULL, Brass cap location, Brass Cap location, Brass Cap location	NULL	NULL	Chromium	Mortendad	NULL	NULL	[84]	Ground Elevation updated from MW	Well Info	7.27	2010-07-02	4.36	2020-03-05	3.49	2018-05-15	3.49	2018-05-15	106	Active		Substantial
R-51 S1	Regional	35.84263	-106.26934	6762.17	Tpf	NULL	NULL	NULL	914.96	925.240	NULL, NULL, brass cap location, brass cap location, Brass cap location	NULL	NULL	TA-54	Pajarito	NULL	NULL	[84]	Ground Elevation updated from MW	Well Info	5.2	2010-07-26	2.49	2015-10-22	No Data	No Data	No Data	No Data	25	Active		Substantial
R-51 S2	Regional	35.84263	-106.26934	6762.17	Tpf	NULL	NULL	NULL	1030.96	1041.000	NULL, NULL, brass cap location, Brass cap location, brass cap location	NULL	NULL	TA-54	Pajarito	NULL	NULL	[84]	Ground Elevation updated from MW	Well Info	4.64	2010-06-18	2.41	2015-10-22	No Data	No Data	No Data	No Data	31	Active		Substantial
R-52 S1	Regional	35.84495	-106.26157	6883.04	Tpf	NULL	NULL	NULL	1035.2	1055.700	NULL, NULL, Brass cap location, Brass cap location, Brass cap location	NULL	NULL	TA-54	Mortendad	NULL	NULL	[84]	Ground Elevation updated from MW	Well Info	4.9	2010-05-02	1.13	2019-04-09	No Data	No Data	No Data	No Data	26	Active		Substantial
R-52 S2	Regional	35.84495	-106.26157	6883.04	Tpf	NULL	NULL	NULL	1107	1117.000	NULL, NULL, Brass cap location, Brass cap location, Brass cap location	NULL	NULL	TA-54	Mortendad	NULL	NULL	[84]	Ground Elevation updated from MW	Well Info	6.32	2010-04-23	1.55	2019-04-09	No Data	No Data	No Data	No Data	40	Active		Substantial
R-53 S1	Regional	35.8368	-106.25104	6689.98	Tpf	NULL	NULL	NULL	849.2	859.200	NULL, NULL, estimated location pending survey, brass cap location, brass cap location	NULL	NULL	TA-54	Mortendad	NULL	NULL	[84]	Ground Elevation updated from MW	Well Info	3.8	2010-10-12	2.39	2015-11-04	No Data	No Data	No Data	No Data	23	Active		Substantial
R-53 S2	Regional	35.8368	-106.25104	6689.98	Tpf	NULL	NULL	NULL	959.7	980.200	NULL, NULL, brass cap location, estimated location pending survey, brass cap location	NULL	NULL	TA-54	Mortendad	NULL	NULL	[84]	Ground Elevation updated from MW	Well Info	5.4	2010-10-12	3.39	2019-10-25	No Data	No Data	No Data	No Data	23	Active		Substantial
R-54 S1	Regional	35.83609	-106.25544	6679.85	Tpf	NULL	NULL	NULL	830	840.000	NULL, NULL, Brass Cap location, Brass cap location, Brass Cap location	NULL	NULL	TA-54	Pajarito	NULL	NULL	[84]	Ground Elevation updated from MW	Well Info	143.0	2010-02-15	1.1334	2011-07-12	No Data	No Data	No Data	No Data	46		Exceedance	Substantial
R-54 S2	Regional	35.83609	-106.25544	6679.85	Tpf	NULL	NULL	NULL	915	925.000	NULL, NULL, Brass Cap location, Brass Cap location, Brass cap location	NULL	NULL	TA-54	Pajarito	NULL	NULL	[84]	Ground Elevation updated from MW	Well Info	9.03	2019-10-21	9.03	2019-10-21	No Data	No Data	No Data	No Data	26	Active	Exceedance	Substantial
R-55 S1	Regional	35.82969	-106.22751	6533.86	Tpt	NULL	NULL	NULL	860	880.600	NULL, NULL, Brass cap surveyed location, brass cap surveyed location, brass cap surveyed location	NULL	NULL	TA-54	Mortendad	NULL	NULL	[84]	Ground Elevation updated from MW	Well Info	7.0	2011-10-28	3.57	2019-10-16	No Data	No Data	No Data	No Data	25	Active		Substantial
